Reading timing models for corner min_tt_025C_1v80…
Reading cell library for the 'min_tt_025C_1v80' corner at '/home/hassan-ul-haq/.volare/volare/sky130/versions/0fe599b2afb6708d281543108caf8310912f54af/sky130A/libs.ref/sky130_fd_sc_hd/lib/sky130_fd_sc_hd__tt_025C_1v80.lib'…
Reading top-level netlist at '/home/hassan-ul-haq/openlane2/designs/Multiplier/runs/120MHz/80-yosys-synthesis/mult.nl.v'…
Linking design 'mult' from netlist…
Reading design constraints file at '/nix/store/ss2cw3sxbrwwx9jl0rrppbw4kgcmgi2n-python3-3.11.9-env/lib/python3.11/site-packages/openlane/scripts/base.sdc'…
[INFO] Using clock clk…
[INFO] Setting output delay to: 1.6665999999999999
[INFO] Setting input delay to: 1.6665999999999999
[INFO] Setting load to: 0.033442
[INFO] Setting clock uncertainty to: 0.25
[INFO] Setting clock transition to: 0.1499999999999999944488848768742172978818416595458984375
[INFO] Setting timing derate to: 5%
Reading top-level design parasitics for the 'min_tt_025C_1v80' corner at '/home/hassan-ul-haq/openlane2/designs/Multiplier/runs/120MHz/53-openroad-rcx/min/mult.min.spef'…
Warning: /home/hassan-ul-haq/openlane2/designs/Multiplier/runs/120MHz/53-openroad-rcx/min/mult.min.spef line 1648, instance input1 not found.
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _645_/A (sky130_fd_sc_hd__inv_2)
     1    0.003865    0.070186    0.111504    1.999000 ^ _645_/Y (sky130_fd_sc_hd__inv_2)
                                                         _019_ (net)
                      0.070186    0.000028    1.999029 ^ _677_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.999029   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _677_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.244031    8.327032   library recovery time
                                              8.327032   data required time
---------------------------------------------------------------------------------------------
                                              8.327032   data required time
                                             -1.999029   data arrival time
---------------------------------------------------------------------------------------------
                                              6.328003   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _659_ (recovery check against rising-edge clock clk)
Path Group: asynchronous
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _627_/A (sky130_fd_sc_hd__inv_2)
     1    0.003863    0.070166    0.111477    1.998973 ^ _627_/Y (sky130_fd_sc_hd__inv_2)
                                                         _001_ (net)
                      0.070166    0.000027    1.999000 ^ _659_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.999000   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _659_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.244037    8.327038   library recovery time
                                              8.327038   data required time
---------------------------------------------------------------------------------------------
                                              8.327038   data required time
                                             -1.999000   data arrival time
---------------------------------------------------------------------------------------------
                                              6.328038   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _687_ (recovery check against rising-edge clock clk)
Path Group: asynchronous
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _655_/A (sky130_fd_sc_hd__inv_2)
     1    0.003854    0.070103    0.111393    1.998889 ^ _655_/Y (sky130_fd_sc_hd__inv_2)
                                                         _029_ (net)
                      0.070103    0.000026    1.998915 ^ _687_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.998915   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _687_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.244056    8.327057   library recovery time
                                              8.327057   data required time
---------------------------------------------------------------------------------------------
                                              8.327057   data required time
                                             -1.998915   data arrival time
---------------------------------------------------------------------------------------------
                                              6.328142   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _666_ (recovery check against rising-edge clock clk)
Path Group: asynchronous
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _634_/A (sky130_fd_sc_hd__inv_2)
     1    0.003849    0.070068    0.111345    1.998841 ^ _634_/Y (sky130_fd_sc_hd__inv_2)
                                                         _008_ (net)
                      0.070068    0.000028    1.998869 ^ _666_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.998869   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _666_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.244066    8.327066   library recovery time
                                              8.327066   data required time
---------------------------------------------------------------------------------------------
                                              8.327066   data required time
                                             -1.998869   data arrival time
---------------------------------------------------------------------------------------------
                                              6.328197   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _689_ (recovery check against rising-edge clock clk)
Path Group: asynchronous
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _657_/A (sky130_fd_sc_hd__inv_2)
     1    0.003849    0.070066    0.111342    1.998839 ^ _657_/Y (sky130_fd_sc_hd__inv_2)
                                                         _031_ (net)
                      0.070066    0.000028    1.998866 ^ _689_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.998866   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _689_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.244067    8.327067   library recovery time
                                              8.327067   data required time
---------------------------------------------------------------------------------------------
                                              8.327067   data required time
                                             -1.998866   data arrival time
---------------------------------------------------------------------------------------------
                                              6.328201   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _682_ (recovery check against rising-edge clock clk)
Path Group: asynchronous
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _650_/A (sky130_fd_sc_hd__inv_2)
     1    0.003838    0.069991    0.111242    1.998738 ^ _650_/Y (sky130_fd_sc_hd__inv_2)
                                                         _024_ (net)
                      0.069991    0.000028    1.998766 ^ _682_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.998766   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _682_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.244089    8.327089   library recovery time
                                              8.327089   data required time
---------------------------------------------------------------------------------------------
                                              8.327089   data required time
                                             -1.998766   data arrival time
---------------------------------------------------------------------------------------------
                                              6.328324   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _674_ (recovery check against rising-edge clock clk)
Path Group: asynchronous
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _642_/A (sky130_fd_sc_hd__inv_2)
     1    0.003822    0.069875    0.111087    1.998583 ^ _642_/Y (sky130_fd_sc_hd__inv_2)
                                                         _016_ (net)
                      0.069875    0.000025    1.998608 ^ _674_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.998608   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _674_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.244123    8.327124   library recovery time
                                              8.327124   data required time
---------------------------------------------------------------------------------------------
                                              8.327124   data required time
                                             -1.998608   data arrival time
---------------------------------------------------------------------------------------------
                                              6.328515   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _684_ (recovery check against rising-edge clock clk)
Path Group: asynchronous
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _652_/A (sky130_fd_sc_hd__inv_2)
     1    0.003809    0.069780    0.110959    1.998455 ^ _652_/Y (sky130_fd_sc_hd__inv_2)
                                                         _026_ (net)
                      0.069780    0.000025    1.998481 ^ _684_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.998481   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _684_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.244150    8.327150   library recovery time
                                              8.327150   data required time
---------------------------------------------------------------------------------------------
                                              8.327150   data required time
                                             -1.998481   data arrival time
---------------------------------------------------------------------------------------------
                                              6.328670   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _683_ (recovery check against rising-edge clock clk)
Path Group: asynchronous
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _651_/A (sky130_fd_sc_hd__inv_2)
     1    0.003804    0.069741    0.110907    1.998403 ^ _651_/Y (sky130_fd_sc_hd__inv_2)
                                                         _025_ (net)
                      0.069741    0.000025    1.998429 ^ _683_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.998429   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _683_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.244162    8.327163   library recovery time
                                              8.327163   data required time
---------------------------------------------------------------------------------------------
                                              8.327163   data required time
                                             -1.998429   data arrival time
---------------------------------------------------------------------------------------------
                                              6.328734   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _661_ (recovery check against rising-edge clock clk)
Path Group: asynchronous
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _629_/A (sky130_fd_sc_hd__inv_2)
     1    0.003765    0.069461    0.110528    1.998024 ^ _629_/Y (sky130_fd_sc_hd__inv_2)
                                                         _003_ (net)
                      0.069461    0.000025    1.998049 ^ _661_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.998049   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _661_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.244244    8.327244   library recovery time
                                              8.327244   data required time
---------------------------------------------------------------------------------------------
                                              8.327244   data required time
                                             -1.998049   data arrival time
---------------------------------------------------------------------------------------------
                                              6.329195   slack (MET)


Startpoint: rst (input port clocked by clk)
Endpoint: _660_ (recovery check against rising-edge clock clk)
Path Group: asynchronous
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
    32    0.136832    0.293093    0.220896    1.887496 v rst (in)
                                                         rst (net)
                      0.293093    0.000000    1.887496 v _628_/A (sky130_fd_sc_hd__inv_2)
     1    0.003754    0.069383    0.110422    1.997918 ^ _628_/Y (sky130_fd_sc_hd__inv_2)
                                                         _002_ (net)
                      0.069383    0.000025    1.997943 ^ _660_/RESET_B (sky130_fd_sc_hd__dfrtp_2)
                                              1.997943   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _660_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                  0.244267    8.327267   library recovery time
                                              8.327267   data required time
---------------------------------------------------------------------------------------------
                                              8.327267   data required time
                                             -1.997943   data arrival time
---------------------------------------------------------------------------------------------
                                              6.329324   slack (MET)


Startpoint: a[0] (input port clocked by clk)
Endpoint: _665_ (rising edge-triggered flip-flop clocked by clk)
Path Group: clk
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
     1    0.001949    0.006921    0.002977    1.669577 v a[0] (in)
                                                         a[0] (net)
                      0.006921    0.000000    1.669577 v _665_/D (sky130_fd_sc_hd__dfrtp_2)
                                              1.669577   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _665_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                 -0.074599    8.008401   library setup time
                                              8.008401   data required time
---------------------------------------------------------------------------------------------
                                              8.008401   data required time
                                             -1.669577   data arrival time
---------------------------------------------------------------------------------------------
                                              6.338824   slack (MET)


Startpoint: a[1] (input port clocked by clk)
Endpoint: _666_ (rising edge-triggered flip-flop clocked by clk)
Path Group: clk
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
     1    0.001949    0.006921    0.002977    1.669577 v a[1] (in)
                                                         a[1] (net)
                      0.006921    0.000000    1.669577 v _666_/D (sky130_fd_sc_hd__dfrtp_2)
                                              1.669577   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _666_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                 -0.074599    8.008401   library setup time
                                              8.008401   data required time
---------------------------------------------------------------------------------------------
                                              8.008401   data required time
                                             -1.669577   data arrival time
---------------------------------------------------------------------------------------------
                                              6.338824   slack (MET)


Startpoint: a[2] (input port clocked by clk)
Endpoint: _667_ (rising edge-triggered flip-flop clocked by clk)
Path Group: clk
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
     1    0.001949    0.006921    0.002977    1.669577 v a[2] (in)
                                                         a[2] (net)
                      0.006921    0.000000    1.669577 v _667_/D (sky130_fd_sc_hd__dfrtp_2)
                                              1.669577   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _667_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                 -0.074599    8.008401   library setup time
                                              8.008401   data required time
---------------------------------------------------------------------------------------------
                                              8.008401   data required time
                                             -1.669577   data arrival time
---------------------------------------------------------------------------------------------
                                              6.338824   slack (MET)


Startpoint: a[3] (input port clocked by clk)
Endpoint: _668_ (rising edge-triggered flip-flop clocked by clk)
Path Group: clk
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
     1    0.001949    0.006921    0.002977    1.669577 v a[3] (in)
                                                         a[3] (net)
                      0.006921    0.000000    1.669577 v _668_/D (sky130_fd_sc_hd__dfrtp_2)
                                              1.669577   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _668_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                 -0.074599    8.008401   library setup time
                                              8.008401   data required time
---------------------------------------------------------------------------------------------
                                              8.008401   data required time
                                             -1.669577   data arrival time
---------------------------------------------------------------------------------------------
                                              6.338824   slack (MET)


Startpoint: a[4] (input port clocked by clk)
Endpoint: _669_ (rising edge-triggered flip-flop clocked by clk)
Path Group: clk
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
     1    0.001949    0.006921    0.002977    1.669577 v a[4] (in)
                                                         a[4] (net)
                      0.006921    0.000000    1.669577 v _669_/D (sky130_fd_sc_hd__dfrtp_2)
                                              1.669577   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _669_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                 -0.074599    8.008401   library setup time
                                              8.008401   data required time
---------------------------------------------------------------------------------------------
                                              8.008401   data required time
                                             -1.669577   data arrival time
---------------------------------------------------------------------------------------------
                                              6.338824   slack (MET)


Startpoint: a[5] (input port clocked by clk)
Endpoint: _670_ (rising edge-triggered flip-flop clocked by clk)
Path Group: clk
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
     1    0.001949    0.006921    0.002977    1.669577 v a[5] (in)
                                                         a[5] (net)
                      0.006921    0.000000    1.669577 v _670_/D (sky130_fd_sc_hd__dfrtp_2)
                                              1.669577   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _670_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                 -0.074599    8.008401   library setup time
                                              8.008401   data required time
---------------------------------------------------------------------------------------------
                                              8.008401   data required time
                                             -1.669577   data arrival time
---------------------------------------------------------------------------------------------
                                              6.338824   slack (MET)


Startpoint: a[6] (input port clocked by clk)
Endpoint: _671_ (rising edge-triggered flip-flop clocked by clk)
Path Group: clk
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
     1    0.001949    0.006921    0.002977    1.669577 v a[6] (in)
                                                         a[6] (net)
                      0.006921    0.000000    1.669577 v _671_/D (sky130_fd_sc_hd__dfrtp_2)
                                              1.669577   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _671_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                 -0.074599    8.008401   library setup time
                                              8.008401   data required time
---------------------------------------------------------------------------------------------
                                              8.008401   data required time
                                             -1.669577   data arrival time
---------------------------------------------------------------------------------------------
                                              6.338824   slack (MET)


Startpoint: a[7] (input port clocked by clk)
Endpoint: _672_ (rising edge-triggered flip-flop clocked by clk)
Path Group: clk
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
     1    0.001949    0.006921    0.002977    1.669577 v a[7] (in)
                                                         a[7] (net)
                      0.006921    0.000000    1.669577 v _672_/D (sky130_fd_sc_hd__dfrtp_2)
                                              1.669577   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _672_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                 -0.074599    8.008401   library setup time
                                              8.008401   data required time
---------------------------------------------------------------------------------------------
                                              8.008401   data required time
                                             -1.669577   data arrival time
---------------------------------------------------------------------------------------------
                                              6.338824   slack (MET)


Startpoint: b[0] (input port clocked by clk)
Endpoint: _673_ (rising edge-triggered flip-flop clocked by clk)
Path Group: clk
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
     1    0.001949    0.006921    0.002977    1.669577 v b[0] (in)
                                                         b[0] (net)
                      0.006921    0.000000    1.669577 v _673_/D (sky130_fd_sc_hd__dfrtp_2)
                                              1.669577   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _673_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                 -0.074599    8.008401   library setup time
                                              8.008401   data required time
---------------------------------------------------------------------------------------------
                                              8.008401   data required time
                                             -1.669577   data arrival time
---------------------------------------------------------------------------------------------
                                              6.338824   slack (MET)


Startpoint: b[1] (input port clocked by clk)
Endpoint: _674_ (rising edge-triggered flip-flop clocked by clk)
Path Group: clk
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
     1    0.001949    0.006921    0.002977    1.669577 v b[1] (in)
                                                         b[1] (net)
                      0.006921    0.000000    1.669577 v _674_/D (sky130_fd_sc_hd__dfrtp_2)
                                              1.669577   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _674_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                 -0.074599    8.008401   library setup time
                                              8.008401   data required time
---------------------------------------------------------------------------------------------
                                              8.008401   data required time
                                             -1.669577   data arrival time
---------------------------------------------------------------------------------------------
                                              6.338824   slack (MET)


Startpoint: b[2] (input port clocked by clk)
Endpoint: _675_ (rising edge-triggered flip-flop clocked by clk)
Path Group: clk
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
     1    0.001949    0.006921    0.002977    1.669577 v b[2] (in)
                                                         b[2] (net)
                      0.006921    0.000000    1.669577 v _675_/D (sky130_fd_sc_hd__dfrtp_2)
                                              1.669577   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _675_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                 -0.074599    8.008401   library setup time
                                              8.008401   data required time
---------------------------------------------------------------------------------------------
                                              8.008401   data required time
                                             -1.669577   data arrival time
---------------------------------------------------------------------------------------------
                                              6.338824   slack (MET)


Startpoint: b[3] (input port clocked by clk)
Endpoint: _676_ (rising edge-triggered flip-flop clocked by clk)
Path Group: clk
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
                      0.150000    0.000000    0.000000   clock clk (rise edge)
                                  0.000000    0.000000   clock network delay (ideal)
                                  1.666600    1.666600 v input external delay
     1    0.001949    0.006921    0.002977    1.669577 v b[3] (in)
                                                         b[3] (net)
                      0.006921    0.000000    1.669577 v _676_/D (sky130_fd_sc_hd__dfrtp_2)
                                              1.669577   data arrival time

                      0.150000    8.333000    8.333000   clock clk (rise edge)
                                  0.000000    8.333000   clock network delay (ideal)
                                 -0.250000    8.083000   clock uncertainty
                                  0.000000    8.083000   clock reconvergence pessimism
                                              8.083000 ^ _676_/CLK (sky130_fd_sc_hd__dfrtp_2)
                                 -0.074599    8.008401   library setup time
                                              8.008401   data required time
---------------------------------------------------------------------------------------------
                                              8.008401   data required time
                                             -1.669577   data arrival time
---------------------------------------------------------------------------------------------
                                              6.338824   slack (MET)


Startpoint: b[4] (input port clocked by clk)
Endpoint: _677_ (rising edge-triggered flip-flop clocked by clk)
Path Group: clk
Path Type: max

Fanout         Cap        Slew       Delay        Time   Description
---------------------------------------------------------------------------------------------
